longTermAdminCd,longTermAdminNm,adminPttnName,ratingCd,siDoName,siGunGuName,ratingDate,ratingGrade,opRating,safeRating,rightRating,processRating,resultRating
12723000388,행복요양원,노인요양시설,2018년 정기평가,대구광역시,북구,2018-06-20,B,66,88,77,90,90
12723000216,엘림실버요양원,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-03-16,B,85,88,95,73,77
12723000172,효심노인요양센터,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-04-27,D,82,84,59,72,72
12723000193,한성노인복지센터,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-04-27,D,76,72,54,50,62
12723000304,효신노인복지센터,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-05-23,C,64,84,90,59,83
12723000305,효신노인요양센터,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-05-23,C,57,82,90,60,88
12723000317,해뜨는요양원1,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-07-18,E,39,84,34,34,83
12723000318,해뜨는요양원2,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-07-18,E,42,74,34,20,87
12723000340,해뜨는요양원3,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-10-02,E,58,77,45,30,77
12723000341,해뜨는요양원4,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-07-18,E,32,81,45,38,72
12723000259,호산실버타운,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-06-08,B,83,94,95,83,87
12723000385,선우요양복지센터,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-08-29,B,92,98,100,80,68
12723000245,e-햇살복지센터,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-06-21,A,85,95,100,94,92
12723000277,강산노인요양센터,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-05-03,B,89,92,81,72,84
12723000372,서변실버요양원,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-10-26,E,46,79,59,45,75
12723000238,상록수재활복지센터2,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-09-07,D,71,74,56,52,90
12723000240,상록수재활복지센터1,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-09-07,E,53,77,50,41,71
12723000181,부모사랑요양원,노인요양공동생활가정,2018년 정기평가,대구광역시,북구,2018-09-21,C,51,84,77,62,88
12726000180,해오름요양원,노인요양시설,2018년 정기평가,대구광역시,수성구,2018-06-21,E,55,90,61,39,86
12726000152,천주성삼요양원,노인요양시설,2018년 정기평가,대구광역시,수성구,2018-10-04,A,93,97,90,94,94
12726000150,성림노인요양원,노인요양시설,2018년 정기평가,대구광역시,수성구,2018-10-05,B,95,90,81,75,87
12726000007,화성전문요양원,노인요양시설,2018년 정기평가,대구광역시,수성구,2018-04-03,A,100,97,100,98,91
12726000198,대구재활요양원,노인요양시설,2018년 정기평가,대구광역시,수성구,2018-09-12,E,68,70,27,35,60
12726000044,마야소규모노인종합센터,노인요양시설,2018년 정기평가,대구광역시,수성구,2018-03-20,B,63,95,81,85,75
12726000148,미스바요양센터,노인요양공동생활가정,2018년 정기평가,대구광역시,수성구,2018-09-05,E,62,81,40,58,81
12726000192,어르신노인요양시설,노인요양공동생활가정,2018년 정기평가,대구광역시,수성구,2018-09-13,E,62,70,70,25,76
12726000173,삼보요양원,노인요양공동생활가정,2018년 정기평가,대구광역시,수성구,2018-10-18,D,66,76,54,54,98
12726000217,초심노인요양공동생활가정,노인요양공동생활가정,2018년 정기평가,대구광역시,수성구,2018-07-31,C,80,97,90,60,78
12726000162,아름다운한방요양원,노인요양공동생활가정,2018년 정기평가,대구광역시,수성구,2018-04-10,B,76,90,77,83,64
14711000008,포항원광보은의집,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-10-24,B,93,97,81,81,90
14711000207,하얀연꽃마을,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-05-03,E,66,65,20,19,85
14711000260,보금자리요양원,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-08-31,B,66,89,81,83,97
14711000031,실버힐 하우스,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-08-30,B,96,94,81,68,90
14711000004,사회복지법인 한기장복지재단 갈릴리마을,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-05-30,D,86,95,40,54,71
14711000162,엘림 실버빌,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-10-25,B,76,92,77,78,97
14711000032,정애원,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-03-07,A,93,97,100,83,90
14711000190,나오미요양원,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-10-02,D,80,83,59,55,79
14711000274,그리심요양원,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-06-01,C,90,93,54,62,97
14711000261,사랑마을,노인요양시설,2018년 정기평가,경상북도,포항시 북구,2018-10-10,C,65,94,63,62,75
14711000350,포항원광은혜의집,노인요양공동생활가정,2018년 정기평가,경상북도,포항시 북구,2018-10-24,E,71,87,54,34,83
14711000216,엘림사랑의집,노인요양공동생활가정,2018년 정기평가,경상북도,포항시 북구,2018-10-25,D,76,77,59,49,74
14711000231,엘림사랑의집 나동,노인요양공동생활가정,2018년 정기평가,경상북도,포항시 북구,2018-10-25,D,83,85,40,51,76
14711000262,엘림사랑의집 다동,노인요양공동생활가정,2018년 정기평가,경상북도,포항시 북구,2018-10-25,D,78,81,59,54,85
14711000264,선재원,노인요양공동생활가정,2018년 정기평가,경상북도,포항시 북구,2018-03-07,A,98,86,95,91,93
14713000101,참사랑의집,노인요양시설,2018년 정기평가,경상북도,경주시,2018-09-17,B,86,92,86,77,79
14713000004,은화의 집,노인요양시설,2018년 정기평가,경상북도,경주시,2018-05-08,A,88,86,81,98,87
14713000011,명화의집,노인요양시설,2018년 정기평가,경상북도,경주시,2018-05-08,B,85,98,95,83,77
14713000104,공영노인전문요양시설 사랑원,노인요양시설,2018년 정기평가,경상북도,경주시,2018-07-27,B,80,93,95,67,94
14713000016,사랑의보금자리,노인요양공동생활가정,2018년 정기평가,경상북도,경주시,2018-09-12,B,100,97,68,77,80
14713000123,노인요양시설 하나,노인요양시설,2018년 정기평가,경상북도,경주시,2018-08-02,B,88,98,90,73,84
14713000012,민제의 집,노인요양시설,2018년 정기평가,경상북도,경주시,2018-05-08,B,88,95,86,77,88
14713000003,천우전문요양원,노인요양시설,2018년 정기평가,경상북도,경주시,2018-03-21,A,98,94,100,96,88
14713000005,천우요양원,노인요양시설,2018년 정기평가,경상북도,경주시,2018-03-21,A,90,100,90,93,89
14713000168,굿모닝요양원,노인요양시설,2018년 정기평가,경상북도,경주시,2018-07-06,D,55,72,72,58,88
14713000164,경주황성요양원,노인요양시설,2018년 정기평가,경상북도,경주시,2018-09-07,E,66,80,40,64,76
14713000134,경주따뜻한집,노인요양공동생활가정,2018년 정기평가,경상북도,경주시,2018-08-14,E,55,68,70,44,73
14713000091,충효청심원,노인요양공동생활가정,2018년 정기평가,경상북도,경주시,2018-08-08,E,83,79,59,30,86
14713000102,낮은둥지공동체,노인요양공동생활가정,2018년 정기평가,경상북도,경주시,2018-06-05,C,69,76,54,66,95
14713000107,안강사랑요양원,노인요양공동생활가정,2018년 정기평가,경상북도,경주시,2018-10-19,D,71,85,59,41,81
14713000143,동경주노인복지센터 동경주요양원,노인요양공동생활가정,2018년 정기평가,경상북도,경주시,2018-08-31,E,17,50,20,6,60
14713000145,나눔의 집,노인요양공동생활가정,2018년 정기평가,경상북도,경주시,2018-04-13,C,69,85,59,67,89
14713000023,베다니노인의 집,노인요양공동생활가정,2018년 정기평가,경상북도,경주시,2018-08-16,C,92,98,59,75,75
14719000259,노인요양시설 강동노인복지타운,노인요양시설,2018년 정기평가,경상북도,구미시,2018-06-20,A,93,97,90,86,87
14719000157,구미실버하우스,노인요양시설,2018년 정기평가,경상북도,구미시,2018-05-15,C,83,98,59,59,90
14719000036,아성금오실버요양원,노인요양시설,2018년 정기평가,경상북도,구미시,2018-06-21,B,86,73,81,91,89
14719000067,효은노인복지타운,노인요양시설,2018년 정기평가,경상북도,구미시,2018-07-10,E,55,88,59,39,79
14719000201,노인요양시설선산실버타운,노인요양시설,2018년 정기평가,경상북도,구미시,2018-04-11,C,78,86,63,65,87
14719000214,노인요양시설 행복요양원,노인요양시설,2018년 정기평가,경상북도,구미시,2018-09-19,B,93,89,95,84,97
14719000012,구미기독실버빌,노인요양시설,2018년 정기평가,경상북도,구미시,2018-05-30,C,80,98,81,61,93
14719000224,청담실버요양원,노인요양시설,2018년 정기평가,경상북도,구미시,2018-09-03,C,78,92,81,86,85
14719000001,사회복지법인교육회성심요양원,노인요양시설,2018년 정기평가,경상북도,구미시,2018-05-10,A,100,100,100,98,98
14719000249,노인요양시설 효구미실버힐,노인요양시설,2018년 정기평가,경상북도,구미시,2018-10-05,B,90,92,93,76,88
14719000270,노인요양시설 경희한방요양원,노인요양시설,2018년 정기평가,경상북도,구미시,2018-10-26,E,66,89,40,67,79
14719000245,노인요양시설 길노인복지센터,노인요양시설,2018년 정기평가,경상북도,구미시,2018-07-10,C,71,91,59,71,74
14719000160,천사효도마을,노인요양시설,2018년 정기평가,경상북도,구미시,2018-03-16,B,90,98,79,88,82
14719000297,노인요양시설 사랑방요양원,노인요양시설,2018년 정기평가,경상북도,구미시,2018-07-31,E,60,81,59,63,81
14719000285,노인요양시설 햇살실버타운,노인요양시설,2018년 정기평가,경상북도,구미시,2018-08-10,B,78,93,63,83,93
14719000305,노인요양시설 금빛가족,노인요양시설,2018년 정기평가,경상북도,구미시,2018-04-19,B,66,85,77,92,64
14719000243,노인요양시설엔젤,노인요양시설,2018년 정기평가,경상북도,구미시,2018-03-12,B,80,93,86,95,90
14719000290,노인요양시설 늘기쁨실버하우스,노인요양시설,2018년 정기평가,경상북도,구미시,2018-03-15,D,45,97,59,66,82
14719000226,노인요양시설 참사랑,노인요양시설,2018년 정기평가,경상북도,구미시,2018-05-04,B,88,92,63,86,75
14719000213,노인요양시설 구미탑,노인요양시설,2018년 정기평가,경상북도,구미시,2018-03-29,B,80,88,100,81,82
14719000252,노인요양시설 강남요양원,노인요양공동생활가정,2018년 정기평가,경상북도,구미시,2018-07-11,C,76,76,59,62,93
14719000246,노인요양공동생활가정 사랑가득한집,노인요양공동생활가정,2018년 정기평가,경상북도,구미시,2018-08-03,B,87,81,90,77,77
14719000182,노인요양공동생활가정 효구미2관,노인요양공동생활가정,2018년 정기평가,경상북도,구미시,2018-03-27,A,100,98,100,83,87
14719000239,노인요양공동생활가정 태양의서쪽,노인요양공동생활가정,2018년 정기평가,경상북도,구미시,2018-09-21,C,91,87,59,62,85
14719000287,노인요양공동생활가정 화목,노인요양공동생활가정,2018년 정기평가,경상북도,구미시,2018-09-06,B,78,89,100,87,92
14719000189,노인요양공동생활가정심청노인복지센터,노인요양공동생활가정,2018년 정기평가,경상북도,구미시,2018-09-20,B,94,90,63,76,93
14717000006,안동유리요양원,노인요양시설,2018년 정기평가,경상북도,안동시,2018-04-12,B,80,87,63,91,84
14717000005,신라요양원,노인요양시설,2018년 정기평가,경상북도,안동시,2018-10-10,C,68,87,54,70,72
14717000002,애명노인마을,노인요양시설,2018년 정기평가,경상북도,안동시,2018-07-17,B,65,95,86,94,87
14717000004,안동효마을,노인요양시설,2018년 정기평가,경상북도,안동시,2018-03-20,B,88,92,77,78,80
14717000060,나천요양원,노인요양시설,2018년 정기평가,경상북도,안동시,2018-05-16,B,78,93,95,84,77
14717000073,아름다운마을,노인요양시설,2018년 정기평가,경상북도,안동시,2018-05-16,C,73,91,100,67,74
14717000003,실버케어빌,노인요양시설,2018년 정기평가,경상북도,안동시,2018-03-20,B,91,93,100,79,94
14717000001,안동단비마을,노인요양시설,2018년 정기평가,경상북도,안동시,2018-04-18,B,78,89,90,70,85
14717000067,혜성요양원,노인요양시설,2018년 정기평가,경상북도,안동시,2018-08-17,B,75,88,81,82,84
14717000040,안동병원전문요양센터,노인요양시설,2018년 정기평가,경상북도,안동시,2018-04-19,A,96,100,90,85,89
14717000102,명성솔빛요양원,노인요양시설,2018년 정기평가,경상북도,안동시,2018-03-30,B,85,96,90,84,84
14717000044,재우요양원,노인요양시설,2018년 정기평가,경상북도,안동시,2018-10-17,B,81,98,95,82,98
14717000119,전원일기요양원,노인요양시설,2018년 정기평가,경상북도,안동시,2018-08-07,B,63,90,81,79,83
14717000030,청룡사연꽃마을요양원,노인요양공동생활가정,2018년 정기평가,경상북도,안동시,2018-10-19,C,69,72,86,67,91
14717000077,노인요양공동생활가정 사랑의집,노인요양공동생활가정,2018년 정기평가,경상북도,안동시,2018-09-18,B,78,79,95,80,97
14775000016,청송보현요양원,노인요양시설,2018년 정기평가,경상북도,청송군,2018-04-04,C,75,93,59,64,74
14775000008,아름다운실버타운,노인요양시설,2018년 정기평가,경상북도,청송군,2018-09-18,A,86,97,100,100,93
14775000001,경북작은자의집,노인요양시설,2018년 정기평가,경상북도,청송군,2018-10-02,B,75,95,100,90,87
14775000030,태양의집,노인요양시설,2018년 정기평가,경상북도,청송군,2018-10-05,C,71,93,59,78,75
14775000022,청송국민노인요양원,노인요양시설,2018년 정기평가,경상북도,청송군,2018-07-24,B,81,80,77,82,87
